l0,l1,l2,n1,n2,u1,u2,video_title,png_id,exercise_id
calculus-home,series-calc,convergence-divergence-tests-calc,Series,Comparison tests,https://www.khanacademy.org/math/calculus-home/series-calc,https://www.khanacademy.org/math/calculus-home/series-calc/convergence-divergence-tests-calc,Limit comparison test,https://cdn.kastatic.org/ka-exercise-screenshots/limit-comparison-test.png,https://www.khanacademy.org/exercise/limit-comparison-test
calculus-home,series-calc,ratio-and-alternating-series-tests-calc,Series,Ratio & alternating series tests,https://www.khanacademy.org/math/calculus-home/series-calc,https://www.khanacademy.org/math/calculus-home/series-calc/ratio-and-alternating-series-tests-calc,Ratio test,https://cdn.kastatic.org/ka-exercise-screenshots/ratio-test.png,https://www.khanacademy.org/exercise/ratio-test
calculus-home,series-calc,ratio-and-alternating-series-tests-calc,Series,Ratio & alternating series tests,https://www.khanacademy.org/math/calculus-home/series-calc,https://www.khanacademy.org/math/calculus-home/series-calc/ratio-and-alternating-series-tests-calc,Alternating series,https://cdn.kastatic.org/ka-exercise-screenshots/alternating-series.png,https://www.khanacademy.org/exercise/alternating-series
calculus-home,series-calc,estimating-infinite-series-calc,Series,Estimating infinite series,https://www.khanacademy.org/math/calculus-home/series-calc,https://www.khanacademy.org/math/calculus-home/series-calc/estimating-infinite-series-calc,Alternating series remainder,https://cdn.kastatic.org/ka-exercise-screenshots/alternating-series-remainder.png,https://www.khanacademy.org/exercise/alternating-series-remainder
calculus-home,series-calc,power-series-intro-calc,Series,Power series intro,https://www.khanacademy.org/math/calculus-home/series-calc,https://www.khanacademy.org/math/calculus-home/series-calc/power-series-intro-calc,Interval of convergence,https://cdn.kastatic.org/ka-exercise-screenshots/find-interval-of-convergence.png,https://www.khanacademy.org/exercise/find-interval-of-convergence
calculus-home,series-calc,power-series-intro-calc,Series,Power series intro,https://www.khanacademy.org/math/calculus-home/series-calc,https://www.khanacademy.org/math/calculus-home/series-calc/power-series-intro-calc,Integrate & differentiate power series,https://cdn.kastatic.org/ka-exercise-screenshots/integration-and-differentiation-of-power-series.png,https://www.khanacademy.org/exercise/integration-and-differentiation-of-power-series
calculus-home,series-calc,taylor-series-calc,Series,Taylor & Maclaurin polynomials intro,https://www.khanacademy.org/math/calculus-home/series-calc,https://www.khanacademy.org/math/calculus-home/series-calc/taylor-series-calc,Taylor & Maclaurin polynomials intro,https://cdn.kastatic.org/ka-exercise-screenshots/finding-taylor-series.png,https://www.khanacademy.org/exercise/finding-taylor-series
calculus-home,series-calc,taylor-series-calc,Series,Taylor & Maclaurin polynomials intro,https://www.khanacademy.org/math/calculus-home/series-calc,https://www.khanacademy.org/math/calculus-home/series-calc/taylor-series-calc,Taylor polynomial approximation,https://cdn.kastatic.org/ka-exercise-screenshots/taylor-polynomial-approximation.png,https://www.khanacademy.org/exercise/taylor-polynomial-approximation
calculus-home,series-calc,maclaurin-taylor-calc,Series,Maclaurin series of sin(x) cos(x) and eˣ,https://www.khanacademy.org/math/calculus-home/series-calc,https://www.khanacademy.org/math/calculus-home/series-calc/maclaurin-taylor-calc,Maclaurin series of sin(x) cos(x) and eˣ,https://cdn.kastatic.org/ka-exercise-screenshots/maclaurin-series-for-sin-x--cos-x--and-e-x.png,https://www.khanacademy.org/exercise/maclaurin-series-for-sin-x--cos-x--and-e-x
calculus-home,series-calc,power-series-calc,Series,Power series function representation,https://www.khanacademy.org/math/calculus-home/series-calc,https://www.khanacademy.org/math/calculus-home/series-calc/power-series-calc,Function as a geometric series,https://cdn.kastatic.org/ka-exercise-screenshots/creating-power-series-from-geometric-series-using-algebra.png,https://www.khanacademy.org/exercise/creating-power-series-from-geometric-series-using-algebra
calculus-home,series-calc,power-series-calc,Series,Power series function representation,https://www.khanacademy.org/math/calculus-home/series-calc,https://www.khanacademy.org/math/calculus-home/series-calc/power-series-calc,Power series function representation,https://cdn.kastatic.org/ka-exercise-screenshots/creating-power-series-from-geometric-series-using-differentiation-and-integration.png,https://www.khanacademy.org/exercise/creating-power-series-from-geometric-series-using-differentiation-and-integration
calculus-home,series-calc,challenge-exercises-series-calc,Series,Challenge series exercises,https://www.khanacademy.org/math/calculus-home/series-calc,https://www.khanacademy.org/math/calculus-home/series-calc/challenge-exercises-series-calc,Convergence tests challenge,https://cdn.kastatic.org/ka-exercise-screenshots/convergence-tests-challenge.png,https://www.khanacademy.org/exercise/convergence-tests-challenge
calculus-home,series-calc,challenge-exercises-series-calc,Series,Challenge series exercises,https://www.khanacademy.org/math/calculus-home/series-calc,https://www.khanacademy.org/math/calculus-home/series-calc/challenge-exercises-series-calc,Series estimation challenge,https://cdn.kastatic.org/ka-exercise-screenshots/series-estimation-challenge.png,https://www.khanacademy.org/exercise/series-estimation-challenge
calculus-home,series-calc,challenge-exercises-series-calc,Series,Challenge series exercises,https://www.khanacademy.org/math/calculus-home/series-calc,https://www.khanacademy.org/math/calculus-home/series-calc/challenge-exercises-series-calc,Taylor Maclaurin & Power series challenge,https://cdn.kastatic.org/ka-exercise-screenshots/taylor-maclaurin-power-series-challenge.png,https://www.khanacademy.org/exercise/taylor-maclaurin-power-series-challenge
differential-equations,first-order-differential-equations,differential-equations-intro,First order differential equations,Intro to differential equations,https://www.khanacademy.org/math/differential-equations/first-order-differential-equations,https://www.khanacademy.org/math/differential-equations/first-order-differential-equations/differential-equations-intro,Check solutions to differential equations,https://cdn.kastatic.org/ka-exercise-screenshots/introduction-to-differential-equations-and-initial-value-problems.png,https://www.khanacademy.org/exercise/introduction-to-differential-equations-and-initial-value-problems
differential-equations,first-order-differential-equations,differential-equations-intro,First order differential equations,Intro to differential equations,https://www.khanacademy.org/math/differential-equations/first-order-differential-equations,https://www.khanacademy.org/math/differential-equations/first-order-differential-equations/differential-equations-intro,Write differential equations,https://cdn.kastatic.org/ka-exercise-screenshots/write-differential-equations.png,https://www.khanacademy.org/exercise/write-differential-equations
differential-equations,first-order-differential-equations,slope-fields,First order differential equations,Slope fields,https://www.khanacademy.org/math/differential-equations/first-order-differential-equations,https://www.khanacademy.org/math/differential-equations/first-order-differential-equations/slope-fields,Slope fields & equations,https://cdn.kastatic.org/ka-exercise-screenshots/slope-fields.png,https://www.khanacademy.org/exercise/slope-fields
differential-equations,first-order-differential-equations,slope-fields,First order differential equations,Slope fields,https://www.khanacademy.org/math/differential-equations/first-order-differential-equations,https://www.khanacademy.org/math/differential-equations/first-order-differential-equations/slope-fields,Slope fields & solutions,https://cdn.kastatic.org/ka-exercise-screenshots/slope-fields-and-solutions.png,https://www.khanacademy.org/exercise/slope-fields-and-solutions
differential-equations,first-order-differential-equations,eulers-method-tutorial,First order differential equations,Euler's Method,https://www.khanacademy.org/math/differential-equations/first-order-differential-equations,https://www.khanacademy.org/math/differential-equations/first-order-differential-equations/eulers-method-tutorial,Euler's method,https://cdn.kastatic.org/ka-exercise-screenshots/euler-s-method.png,https://www.khanacademy.org/exercise/euler-s-method
differential-equations,first-order-differential-equations,separable-equations,First order differential equations,Separable equations,https://www.khanacademy.org/math/differential-equations/first-order-differential-equations,https://www.khanacademy.org/math/differential-equations/first-order-differential-equations/separable-equations,Separable equations: specific solutions,https://cdn.kastatic.org/ka-exercise-screenshots/separable-differential-equations.png,https://www.khanacademy.org/exercise/separable-differential-equations
differential-equations,first-order-differential-equations,exponential-models-diff-eq,First order differential equations,Exponential models,https://www.khanacademy.org/math/differential-equations/first-order-differential-equations,https://www.khanacademy.org/math/differential-equations/first-order-differential-equations/exponential-models-diff-eq,Differential equations: exponential model equations,https://cdn.kastatic.org/ka-exercise-screenshots/exponential-model-equations.png,https://www.khanacademy.org/exercise/exponential-model-equations
linear-algebra,vectors-and-spaces,vectors,Vectors and spaces,Vectors,https://www.khanacademy.org/math/linear-algebra/vectors-and-spaces,https://www.khanacademy.org/math/linear-algebra/vectors-and-spaces/vectors,Scalar multiplication,https://cdn.kastatic.org/ka-exercise-screenshots/scaling_vectors.png,https://www.khanacademy.org/exercise/scaling_vectors
linear-algebra,vectors-and-spaces,vectors,Vectors and spaces,Vectors,https://www.khanacademy.org/math/linear-algebra/vectors-and-spaces,https://www.khanacademy.org/math/linear-algebra/vectors-and-spaces/vectors,Unit vectors,https://cdn.kastatic.org/ka-exercise-screenshots/unit-vector.png,https://www.khanacademy.org/exercise/unit-vector
linear-algebra,vectors-and-spaces,vectors,Vectors and spaces,Vectors,https://www.khanacademy.org/math/linear-algebra/vectors-and-spaces,https://www.khanacademy.org/math/linear-algebra/vectors-and-spaces/vectors,Add & subtract vectors,https://cdn.kastatic.org/ka-exercise-screenshots/adding_vectors.png,https://www.khanacademy.org/exercise/adding_vectors
linear-algebra,vectors-and-spaces,vectors,Vectors and spaces,Vectors,https://www.khanacademy.org/math/linear-algebra/vectors-and-spaces,https://www.khanacademy.org/math/linear-algebra/vectors-and-spaces/vectors,Add vectors: magnitude & direction to component,https://cdn.kastatic.org/ka-exercise-screenshots/adding-vectors-in-magnitude-and-direction-form.png,https://www.khanacademy.org/exercise/adding-vectors-in-magnitude-and-direction-form
